Method,path,req,Param_Name,CORS,api_id,Dev_resources_id
GET,/abt/crypto_balance,querystring,account_status,yes,,8jw24bbm7a
GET,/abt/crypto_balance,querystring,desc,yes,,8jw24bbm7a
GET,/abt/crypto_balance,querystring,before_equal_timestamp,yes,,8jw24bbm7a
GET,/abt/crypto_balance,querystring,after_equal_timestamp,yes,,8jw24bbm7a
GET,/abt/lock_activity,header,token,yes,,8jw24bbm7a
GET,/abt/lock_activity,querystring,taker_abt_profile_id,yes,,8jw24bbm7a
GET,/abt/lock_activity,querystring,abt_lock_activity_id,yes,,8jw24bbm7a
GET,/abt/lock_activity,querystring,crypto_balance_id,yes,,8jw24bbm7a
GET,/abt/lock_activity,querystring,abt_balance_id,yes,,8jw24bbm7a
GET,/abt/lock_activity,querystring,type,yes,,8jw24bbm7a
GET,/abt/lock_activity,querystring,qd_transaction_id,yes,,8jw24bbm7a
GET,/abt/lock_activity,querystring,from_timestamp,yes,,8jw24bbm7a
GET,/abt/lock_activity,querystring,to_timestamp,yes,,8jw24bbm7a
GET,/abt/order,header,token,yes,,8jw24bbm7a
GET,/abt/order,querystring,ads_id,yes,,8jw24bbm7a
GET,/abt/order,querystring,chat_id,yes,,8jw24bbm7a
GET,/abt/order,querystring,maker_abt_profile_id,yes,,8jw24bbm7a
GET,/abt/order,querystring,taker_abt_profile_id,yes,,8jw24bbm7a
GET,/abt/order,querystring,qd_transaction_id,yes,,8jw24bbm7a
GET,/abt/order,querystring,side,yes,,8jw24bbm7a
GET,/abt/order,querystring,order_status,yes,,8jw24bbm7a
GET,/abt/order,querystring,desc,yes,,8jw24bbm7a
GET,/abt/order,querystring,before_equal_create_timestamp,yes,,8jw24bbm7a
GET,/abt/order,querystring,after_equal_create_timestamp,yes,,8jw24bbm7a
GET,/abt/profile,header,token,yes,,8jw24bbm7a
GET,/abt/profile,querystring,account_status,yes,,8jw24bbm7a
GET,/abt/profile,querystring,nickname,yes,,8jw24bbm7a
GET,/abt/profile,querystring,uuid,yes,,8jw24bbm7a
GET,/abt/profile,querystring,abt_profile_id,yes,,8jw24bbm7a
GET,/abt/profile,querystring,qdpm_account_number,yes,,8jw24bbm7a
GET,/abt/profile,querystring,inv_account_number,yes,,8jw24bbm7a
GET,/abt/profile/{abt_profile_id}/tx,header,token,yes,,8jw24bbm7a
GET,/abt/profile/{abt_profile_id}/tx,path,abt_profile_id,yes,,8jw24bbm7a
GET,/abt/profile/{abt_profile_id}/tx,querystring,hide_abt_tx,yes,,8jw24bbm7a
GET,/abt/profile/{abt_profile_id}/tx,querystring,hide_crypto_tx,yes,,8jw24bbm7a
GET,/abt/profile/{abt_profile_id}/tx,querystring,before_equal_timestamp,yes,,8jw24bbm7a
GET,/abt/profile/{abt_profile_id}/tx,querystring,after_equal_timestamp,yes,,8jw24bbm7a
GET,/abt/profile/{abt_profile_id}/tx,querystring,desc,yes,,8jw24bbm7a
GET,/abt/profile/{abt_profile_id}/tx,querystring,abt_balance_id_arr,yes,,8jw24bbm7a
GET,/abt/withdraw,header,token,yes,,8jw24bbm7a
GET,/abt/withdraw,querystring,abt_profile_id,yes,,8jw24bbm7a
GET,/abt/withdraw,querystring,withdraw_token_tx_id,yes,,8jw24bbm7a
GET,/abt/withdraw,querystring,abt_balance_id,yes,,8jw24bbm7a
GET,/abt/withdraw,querystring,txid,yes,,8jw24bbm7a
GET,/abt/withdraw,querystring,qd_transaction_id,yes,,8jw24bbm7a
GET,/abt/withdraw,querystring,status,yes,,8jw24bbm7a
GET,/abt/withdraw,querystring,before_equal_timestamp,yes,,8jw24bbm7a
GET,/abt/withdraw,querystring,after_equal_timestamp,yes,,8jw24bbm7a
GET,/abt/withdraw,querystring,desc,yes,,8jw24bbm7a
GET,/abt/ads,header,token,yes,,8jw24bbm7a
GET,/abt/ads,querystring,abt_profile_id,yes,,8jw24bbm7a
GET,/abt/ads,querystring,abt_ads_id,yes,,8jw24bbm7a
GET,/abt/ads,querystring,side,yes,,8jw24bbm7a
GET,/abt/ads,querystring,market_status,yes,,8jw24bbm7a
GET,/abt/ads,querystring,categories,yes,,8jw24bbm7a
GET,/abt/ads,querystring,desc,yes,,8jw24bbm7a
GET,/abt/ads,querystring,before_equal_create_timestamp,yes,,8jw24bbm7a
GET,/abt/ads,querystring,after_equal_create_timestamp,yes,,8jw24bbm7a
GET,/abt/product/{product_id},header,token,yes,,8jw24bbm7a
GET,/abt/product/{product_id},path,product_id,yes,,8jw24bbm7a
GET,/abt/product,header,token,yes,,8jw24bbm7a
GET,/abt/product,querystring,name,yes,,8jw24bbm7a
GET,/abt/product,querystring,unit,yes,,8jw24bbm7a
GET,/abt/product,querystring,product_id,yes,,8jw24bbm7a
PUT,/abt/crypto_balance,header,token,yes,,8jw24bbm7a
PUT,/abt/crypto_balance,body,abt_profile_id,yes,,8jw24bbm7a
PUT,/abt/crypto_balance,body,inv_account_id,yes,,8jw24bbm7a
PUT,/abt/crypto_balance,body,inv_account_number,yes,,8jw24bbm7a
PUT,/abt/crypto_balance,body,currency,yes,,8jw24bbm7a
PUT,/abt/crypto_balance,body,account_status,yes,,8jw24bbm7a
PUT,/abt/withdraw/{withdraw_token_tx_id},header,token,yes,,8jw24bbm7a
PUT,/abt/withdraw/{withdraw_token_tx_id},path,withdraw_token_tx_id,yes,,8jw24bbm7a
PUT,/abt/withdraw/{withdraw_token_tx_id},body,abt_profile_id,yes,,8jw24bbm7a
PUT,/abt/withdraw/{withdraw_token_tx_id},body,crypto_balance_id,yes,,8jw24bbm7a
PUT,/abt/withdraw/{withdraw_token_tx_id},body,txid,yes,,8jw24bbm7a
PUT,/abt/withdraw/{withdraw_token_tx_id},body,token_id,yes,,8jw24bbm7a
PUT,/abt/withdraw/{withdraw_token_tx_id},body,quantity,yes,,8jw24bbm7a
PUT,/abt/withdraw/{withdraw_token_tx_id},body,qd_transaction_id,yes,,8jw24bbm7a
PUT,/abt/withdraw/{withdraw_token_tx_id},body,to_public_address,yes,,8jw24bbm7a
PUT,/abt/withdraw/{withdraw_token_tx_id},body,withdraw_fee,yes,,8jw24bbm7a
PUT,/abt/withdraw/{withdraw_token_tx_id},body,status,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},header,token,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},path,product_id,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},body,name,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},body,token_id,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},body,unit,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},body,quantity,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},body,offering_fee,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},body,offering_fee_currency,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},body,public_address,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},body,staff_remark,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},body,default_icon,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},body,description,yes,,8jw24bbm7a
PUT,/abt/product/{product_id},body,off_shelf,yes,,8jw24bbm7a
PUT,/user/{uuid}/tag,header,token,yes,,8jw24bbm7a
PUT,/user/{uuid}/tag,path,uuid,yes,,8jw24bbm7a
PUT,/user/{uuid}/tag,body,tag,yes,,8jw24bbm7a
PUT,/user/{uuid}/tag,body,tag_arr,yes,,8jw24bbm7a
GET,/corporate/risk-assessment-template,header,token,yes,,8jw24bbm7a
GET,/corporate/risk-assessment-template,querystring,id,yes,,8jw24bbm7a
GET,/corporate/risk-assessment-template,querystring,name,yes,,8jw24bbm7a
POST,/corporate/risk-assessment-template,header,token,yes,,8jw24bbm7a
POST,/corporate/risk-assessment-template,body,name,yes,,8jw24bbm7a
POST,/corporate/risk-assessment-template,body,question,yes,,8jw24bbm7a
PUT,/corporate/risk-assessment-template/{id},header,token,yes,,8jw24bbm7a
PUT,/corporate/risk-assessment-template/{id},path,id,yes,,8jw24bbm7a
PUT,/corporate/risk-assessment-template/{id},body,name,yes,,8jw24bbm7a
PUT,/corporate/risk-assessment-template/{id},body,question,yes,,8jw24bbm7a
PUT,/investment/user/bank/{bank_id}/approve,header,token,yes,,8jw24bbm7a
PUT,/investment/user/bank/{bank_id}/approve,path,bank_id,yes,,8jw24bbm7a
GET,/investment/currencies,header,token,yes,,8jw24bbm7a
PUT,/investment/user/bank/{bank_id}/reject,header,token,yes,,8jw24bbm7a
PUT,/investment/user/bank/{bank_id}/reject,path,bank_id,yes,,8jw24bbm7a
POST,/investment/brokerage/order,header,token,yes,,8jw24bbm7a
POST,/investment/brokerage/order,body,user_id,yes,,8jw24bbm7a
POST,/investment/brokerage/order,body,price,yes,,8jw24bbm7a
POST,/investment/brokerage/order,body,baseSym,yes,,8jw24bbm7a
POST,/investment/brokerage/order,body,quoteSym,yes,,8jw24bbm7a
POST,/investment/brokerage/order,body,action,yes,,8jw24bbm7a
POST,/investment/brokerage/order,body,amount,yes,,8jw24bbm7a
POST,/investment/brokerage/order,body,supplementary,yes,,8jw24bbm7a
GET,/investment/brokerage/pairs,header,token,yes,,8jw24bbm7a
GET,/investment/brokerage/pair/{pair_id}/price,header,token,yes,,8jw24bbm7a
GET,/investment/brokerage/pair/{pair_id}/price,path,pair_id,yes,,8jw24bbm7a
GET,/investment/brokerage/pair/{pair_id}/price,querystring,amount,yes,,8jw24bbm7a
GET,/investment/brokerage/pair/{pair_id}/price,querystring,action,yes,,8jw24bbm7a
GET,/investment/brokerage/supplementary,header,token,yes,,8jw24bbm7a
GET,/investment/purchase_portfolio,header,token,yes,,8jw24bbm7a
GET,/investment/purchase_portfolio,querystring,page,yes,,8jw24bbm7a
GET,/investment/purchase_portfolio,querystring,count,yes,,8jw24bbm7a
GET,/investment/purchase_portfolio,querystring,user_id,yes,,8jw24bbm7a
GET,/investment/purchase_portfolio,querystring,fund_id,yes,,8jw24bbm7a
GET,/investment/fund_user_balance,header,token,yes,,8jw24bbm7a
GET,/investment/fund_user_balance,querystring,fund_id,yes,,8jw24bbm7a
GET,/investment/fund_user_balance,querystring,user_id,yes,,8jw24bbm7a
GET,/investment/fund_user_balance,querystring,uuid,yes,,8jw24bbm7a
GET,/investment/fund_user_balance,querystring,page,yes,,8jw24bbm7a
GET,/investment/fund_user_balance,querystring,count,yes,,8jw24bbm7a
GET,/staff/api/v1/config,header,token,yes,,8jw24bbm7a
GET,/staff/api/v1/user/bank,querystring,user_id,yes,,8jw24bbm7a
GET,/staff/api/v1/user/bank,querystring,uuid,yes,,8jw24bbm7a
GET,/staff/api/v1/user/bank,querystring,email,yes,,8jw24bbm7a
GET,/staff/api/v1/user/bank,querystring,status,yes,,8jw24bbm7a
GET,/staff/api/v1/user/bank,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/user/bank,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto/{deposit_id},path,deposit_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto,querystring,user_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto,querystring,deposit_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto,querystring,account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto,querystring,qd_transaction_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/crypto,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/crypto/{withdraw_id},path,withdraw_id,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/crypto,querystring,user_id,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/crypto,querystring,withdraw_code,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/crypto,querystring,account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/crypto,querystring,status,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/crypto,querystring,amount,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/crypto,querystring,qd_transaction_id,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/crypto,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/crypto,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/fiat/{deposit_id},path,deposit_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/fiat,querystring,user_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/fiat,querystring,account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/fiat,querystring,bank_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/fiat,querystring,remark_code,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/fiat,querystring,status,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/fiat,querystring,qd_transaction_id,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/fiat,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/deposit/fiat,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/fiat/{withdraw_id},path,withdraw_id,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/fiat,querystring,user_id,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/fiat,querystring,withdraw_code,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/fiat,querystring,account_id,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/fiat,querystring,status,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/fiat,querystring,amount,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/fiat,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/withdraw/fiat,querystring,page_size,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/crypto/{withdraw_id},body,staff_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/crypto/{withdraw_id},body,txid,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/crypto/{withdraw_id},body,status,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/crypto/{withdraw_id},body,remark,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/crypto/{withdraw_id},body,tx_timestamp,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/crypto/{withdraw_id},path,withdraw_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/deposit/fiat/{deposit_id},body,to_exchange_account_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/deposit/fiat/{deposit_id},body,amount,yes,,8jw24bbm7a
PUT,/staff/api/v1/deposit/fiat/{deposit_id},body,status,yes,,8jw24bbm7a
PUT,/staff/api/v1/deposit/fiat/{deposit_id},body,remark,yes,,8jw24bbm7a
PUT,/staff/api/v1/deposit/fiat/{deposit_id},body,tx_timestamp,yes,,8jw24bbm7a
PUT,/staff/api/v1/deposit/fiat/{deposit_id},path,deposit_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/fiat/{withdraw_id},body,staff_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/fiat/{withdraw_id},body,status,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/fiat/{withdraw_id},body,fee,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/fiat/{withdraw_id},body,exchange_account_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/fiat/{withdraw_id},body,remark,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/fiat/{withdraw_id},body,tx_timestamp,yes,,8jw24bbm7a
PUT,/staff/api/v1/withdraw/fiat/{withdraw_id},path,withdraw_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,currency_symbol,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,bank_name,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,bank_branch,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,bank_code,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,bank_address,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,bank_account_name,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,bank_account_number,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,bank_account_address,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,bank_statement,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,correspondent_bank_name,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,correspondent_bank_code,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,correspondent_bank_account_number,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},body,status,yes,,8jw24bbm7a
PUT,/staff/api/v1/user/bank/{bank_id},path,bank_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange/brokerage/orders,body,exchange,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange/brokerage/orders,body,type,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange/brokerage/orders,body,symbol,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange/brokerage/orders,body,side,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange/brokerage/orders,body,amount,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange/brokerage/orders,body,price,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange/brokerage/orders,body,time_in_force,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange/brokerage/orders,body,admin_wallet_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange/brokerage/orders,body,wallet_manager_id,yes,,8jw24bbm7a
POST,/staff/api/v1/exchange/brokerage/orders,body,password,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange/brokerage/orders,querystring,exchange,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange/brokerage/orders,querystring,admin_wallet_id,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange/brokerage/orders,querystring,wallet_manager_id,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange/brokerage/orders,querystring,status,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange/brokerage/orders,querystring,fills,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange/brokerage/orders,querystring,offset,yes,,8jw24bbm7a
GET,/staff/api/v1/exchange/brokerage/orders,querystring,limit,yes,,8jw24bbm7a
POST,/staff/api/v1/fund/{fund_id}/api_key,body,api_provider,yes,,8jw24bbm7a
POST,/staff/api/v1/fund/{fund_id}/api_key,body,api_key,yes,,8jw24bbm7a
POST,/staff/api/v1/fund/{fund_id}/api_key,body,api_secret_key,yes,,8jw24bbm7a
POST,/staff/api/v1/fund/{fund_id}/api_key,path,fund_id,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,name,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,management_company,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,product_manager,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,manager_id,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,highlight,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,description,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,currency_id,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,investor_type,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,risk_level_id,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,setup,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,initial_lock_up,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,settlement_period,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,subscription_period,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,redemption_period,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,initial_price,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,unit_price,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,minimum_subscription_amount,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,additional_subscription_amount,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,subscription_fee,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,minimum_subscription_fee,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,management_fee,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,performance_fee,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,redemption_fee,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,minimum_redemption_fee,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,symbol,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,status,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,launch_date,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,pre_order_start_date,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,pre_order_end_date,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,initial_aum_size,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,target_aum_size,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,aum_size,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,performance,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,early_penalty,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,risk_disclosure,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,remarks,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,day_of_year,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,unit_decimal,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,ydd,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,tags,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,exchange,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,allocations,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,symbol,yes,,8jw24bbm7a
POST,/staff/api/v1/fund,body,percentage,yes,,8jw24bbm7a
POST,/staff/api/v1/redemption,body,fund_id,yes,,8jw24bbm7a
POST,/staff/api/v1/redemption,body,staff_id,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id},path,fund_id,yes,,8jw24bbm7a
GET,/staff/api/v1/fund,querystring,status,yes,,8jw24bbm7a
GET,/staff/api/v1/fund,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/fund,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/history,querystring,month,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/history,querystring,sort_by,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/history,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/history,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/history,querystring,fund_id,yes,,8jw24bbm7a
POST,/staff/api/v1/fund/{fund_id}/prospectus,body,api_provider,yes,,8jw24bbm7a
POST,/staff/api/v1/fund/{fund_id}/prospectus,body,api_key,yes,,8jw24bbm7a
POST,/staff/api/v1/fund/{fund_id}/prospectus,body,api_secret_key,yes,,8jw24bbm7a
POST,/staff/api/v1/fund/{fund_id}/prospectus,path,fund_id,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,id,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,qdpm_account_number,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,inv_account_number,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,user_id,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,fund_id,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,fund_name,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,email,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,uuid,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,status,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,is_not_redeemed,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,pre_order,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,from_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,to_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/purchase,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption/portfolio,querystring,qdpm_account_number,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption/portfolio,querystring,inv_account_number,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption/portfolio,querystring,user_id,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption/portfolio,querystring,fund_id,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption/portfolio,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption/portfolio,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/purchase-order-request,querystring,year,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/purchase-order-request,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/purchase-order-request,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/purchase-order-request,path,fund_id,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/redemption-order-request,querystring,year,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/redemption-order-request,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/redemption-order-request,querystring,page_size,yes,,8jw24bbm7a
GET,/staff/api/v1/fund/{fund_id}/redemption-order-request,path,fund_id,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption,querystring,id,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption,querystring,qdpm_account_number,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption,querystring,inv_account_number,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption,querystring,user_id,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption,querystring,fund_id,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption,querystring,uuid,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption,querystring,status,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption,querystring,waive_penalty,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption,querystring,from_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption,querystring,to_timestamp,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption,querystring,page_num,yes,,8jw24bbm7a
GET,/staff/api/v1/redemption,querystring,page_size,yes,,8jw24bbm7a
PUT,/staff/api/v1/settlement,body,staff_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/settlement,body,fee,yes,,8jw24bbm7a
PUT,/staff/api/v1/settlement,body,txid,yes,,8jw24bbm7a
PUT,/staff/api/v1/settlement,body,tx_timestamp,yes,,8jw24bbm7a
PUT,/staff/api/v1/settlement,body,is_allow_redeem,yes,,8jw24bbm7a
PUT,/staff/api/v1/settlement,path,fund_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id}/unit-price,body,price_timestamp,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id}/unit-price,body,exclude_fund_wallet_currency,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id}/unit-price,body,manager_id,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id}/unit-price,body,is_allow_redeem,yes,,8jw24bbm7a
PUT,/staff/api/v1/fund/{fund_id}/unit-price,body,is_pre_fee,yes,,8jw24bbm7a
